#COORD
GSM
#START
2013 03 17 00 00 00 0     0.99283033     0.49092564     0.06105299
2013 03 17 00 05 00 0     0.79368456     0.89142429     0.04641171
2013 03 17 00 10 00 0     0.52986187     1.22161042     0.02716915
2013 03 17 00 15 00 0     0.23401238     1.48109584     0.00553846
2013 03 17 00 20 00 0    -0.07223164     1.67989979    -0.01700644
2013 03 17 00 25 00 0    -0.37684663     1.82967051    -0.03963171
2013 03 17 00 30 00 0    -0.67372954     1.94044530    -0.06189694
2013 03 17 00 35 00 0    -0.96001382     2.02011320    -0.08357669
2013 03 17 00 40 00 0    -1.23453159     2.07470964    -0.10455875
2013 03 17 00 45 00 0    -1.49699193     2.10884370    -0.12478969
2013 03 17 00 50 00 0    -1.74754928     2.12606514    -0.14424640
2013 03 17 00 55 00 0    -1.98657532     2.12914217    -0.16292092
2013 03 17 01 00 00 0    -2.21453776     2.12026306    -0.18081242
2013 03 17 01 05 00 0    -2.43193606     2.10118124    -0.19792296
2013 03 17 01 10 00 0    -2.63926720     2.07331993    -0.21425516
2013 03 17 01 15 00 0    -2.83700855     2.03784834    -0.22981108
2013 03 17 01 20 00 0    -3.02560946     1.99573784    -0.24459163
2013 03 17 01 25 00 0    -3.20548834     1.94780375    -0.25859645
2013 03 17 01 30 00 0    -3.37703204     1.89473702    -0.27182377
2013 03 17 01 35 00 0    -3.54059712     1.83712836    -0.28427060
2013 03 17 01 40 00 0    -3.69651151     1.77548694    -0.29593278
2013 03 17 01 45 00 0    -3.84507656     1.71025505    -0.30680518
2013 03 17 01 50 00 0    -3.98656931     1.64181957    -0.31688186
2013 03 17 01 55 00 0    -4.12124446     1.57052127    -0.32615620
2013 03 17 02 00 00 0    -4.24933646     1.49666213    -0.33462109
2013 03 17 02 05 00 0    -4.37106117     1.42051148    -0.34226906
2013 03 17 02 10 00 0    -4.48661770     1.34231076    -0.34909240
2013 03 17 02 15 00 0    -4.59618973     1.26227775    -0.35508332
2013 03 17 02 20 00 0    -4.69994701     1.18060983    -0.36023403
2013 03 17 02 25 00 0    -4.79804649     1.09748679    -0.36453687
2013 03 17 02 30 00 0    -4.89063337     1.01307330    -0.36798442
2013 03 17 02 35 00 0    -4.97784217     0.92752075    -0.37056957
2013 03 17 02 40 00 0    -5.05979750     0.84096912    -0.37228562
2013 03 17 02 45 00 0    -5.13661494     0.75354827    -0.37312634
2013 03 17 02 50 00 0    -5.20840160     0.66537934    -0.37308608
2013 03 17 02 55 00 0    -5.27525690     0.57657570    -0.37215982
2013 03 17 03 00 00 0    -5.33727299     0.48724396    -0.37034323
