   10.90173       23.30554       25.60654       27.37152       28.30794    
   28.65970       28.90960       29.22405       29.55424       29.90255    
   30.30794       30.74285       31.17940       31.37965       31.49718    
   49.71872       48.36065       25.05199       24.18165       23.28928    
   22.28452       20.98583       18.70035       15.37418       11.97607    
   6.801777       5.689264       5.082110       4.845609       4.831828    
   4.913932       5.013732       5.092116       5.146760       5.198031    
   5.268330       5.371003       5.513942       5.706593       7.098744    
   7.493448       6.553090       6.965090       7.430753       7.953727    
   8.544684       9.223764       10.01134       10.90173    
   20.26000       28.61473       45.60742       49.90709       52.53623    
   53.75907       54.23613       54.60153       54.96386       55.38451    
   55.86574       56.23344       37.49794       37.45023       37.37349    
   37.02169       36.60577       36.05242       35.46009       45.36145    
   43.83733       40.96752       35.80000       28.67614       22.21957    
   15.31578       10.99980       9.701769       9.085855       8.918393    
   9.004357       9.202162       9.436811       9.665895       9.891334    
   10.12781       8.901210       9.146341       9.443098       9.803138    
   10.23482       10.73999       11.32093       13.59646       14.45934    
   15.48213       16.74330       18.32463       20.26000    
   32.64537       42.55725       65.84125       72.37801       76.48892    
   78.37354       78.99212       58.59296       57.88839       57.28976    
   56.78400       56.31150       55.84236       55.46782       55.25105    
   54.74107       54.44323       54.31492       54.39544       54.58941    
   52.71047       48.86682       42.63239       35.76768       25.60432    
   24.95001       18.34340       16.11359       14.88622       14.38459    
   14.34661       12.66527       12.87206       13.14521       13.45379    
   13.79181       14.16133       14.57124       15.03706       15.57376    
   16.18876       16.88378       17.66388       18.54658       19.56973    
   20.80290       22.35213       24.32298       32.64537    
   43.87229       47.80498       66.56161       71.56323       75.27642    
   77.82361       78.40829       77.83460       77.08311       76.42072    
   75.72119       74.97462       74.16389       73.56651       73.29681    
   72.87519       72.88306       73.36433       72.64911       71.16026    
   68.81730       65.35046       59.45853       50.23318       36.71841    
   30.51261       24.53604       21.51515       19.67584       18.70053    
   18.30817       18.29332       18.49828       18.84702       19.27727    
   19.76532       20.29689       20.87297       21.50594       22.20952    
   22.98942       23.84683       24.79053       25.84861       27.08382    
   28.60183       30.54933       33.05419       43.87229    
   55.53247       60.07078       82.15791       87.62569       91.77926    
   94.87984       97.14017       98.24494       97.55520       96.84772    
   95.90831       94.88335       93.77785       93.03353       92.74689    
   92.53099       92.24660       90.61087       89.32556       87.98143    
   86.60662       84.12085       76.35146       65.34499       48.88008    
   41.33713       33.80956       29.83161       27.24068       25.73370    
   25.00382       24.81259       24.95676       25.32988       25.86021    
   26.47652       27.15335       27.87984       28.66175       29.50878    
   30.42387       31.40795       32.47534       33.67196       35.09417    
   36.87175       39.18946       42.20822       55.53247    
   67.77157       73.08974       98.84953       104.5166       109.1375    
   112.8432       115.7750       118.0230       119.6286       119.2512    
   118.0097       116.7609       115.2857       114.4412       114.1557    
   112.0135       109.8718       108.2951       107.1648       105.8317    
   106.4268       102.5259       93.56487       81.05854       61.83371    
   53.12221       44.12838       39.20950       35.81200       33.70156    
   32.55207       32.09752       32.12599       32.47277       33.04935    
   33.75499       34.54283       35.38986       36.29125       37.25068    
   38.26916       39.34861       40.51043       41.81559       43.38622    
   45.43187       48.20533       51.77902       67.77157    
   80.51109       86.65843       116.6044       122.2955       127.4632    
   131.8031       135.4364       138.2675       140.2215       141.3016    
   140.9481       139.7845       137.6738       135.5144       133.1892    
   130.7188       128.4836       126.9702       125.9341       124.5259    
   125.0871       120.0219       110.0229       96.43729       74.94434    
   65.37506       55.08007       49.32042       45.13208       42.37171    
   40.74222       39.96671       39.80069       40.06953       40.62424    
   41.38323       42.24241       43.17210       44.15811       45.19730    
   46.28925       47.43923       48.67781       50.08239       51.80164    
   54.08356       57.29684       61.69068       80.51109    
   92.43906       99.14175       133.2391       140.6583       146.4324    
   151.4160       155.7196       159.0596       161.2601       162.2764    
   161.5705       159.9587       157.4496       154.9948       152.3469    
   149.7960       147.5103       146.0526       145.0657       143.4510    
   138.5161       131.5012       121.3814       107.9204       85.97497    
   76.27005       65.28716       59.03962       54.26768       50.95255    
   48.88288       47.76788       47.53754       47.89038       48.38132    
   49.13308       50.01692       50.98749       52.02114       53.10794    
   54.24578       55.44537       56.74846       58.24934       60.12218    
   62.65416       66.27232       71.38465       92.43906    
   103.6394       111.2758       149.4652       158.3508       165.5115    
   171.1694       176.0699       179.7963       182.1068       182.9331    
   181.8096       179.7030       176.8307       174.1177       171.1667    
   168.6011       166.2941       164.8593       163.7775       161.9455    
   155.2351       147.2387       135.8915       121.3816       97.62548    
   87.35485       75.48407       68.74935       63.42675       59.57876    
   57.05322       55.58654       54.96211       55.61679       56.07451    
   56.74940       57.63195       58.60590       59.65451       60.75624    
   61.91599       63.14832       64.50665       66.10280       68.11885    
   70.63319       74.38383       79.97354       103.6394    
   115.0113       123.6621       165.2537       175.0969       183.7394    
   190.4533       195.9066       199.8723       202.1403       202.6503    
   201.0435       198.4366       195.2170       192.2811       189.0543    
   186.5283       184.1925       182.7619       181.6219       179.2938    
   170.8521       162.5117       149.9119       134.3439       108.7509    
   97.97292       85.28649       78.17395       72.38978       68.05780    
   65.09657       63.27144       62.35019       62.64754       63.46208    
   64.05853       64.88175       65.82316       66.84848       67.94309    
   69.10448       70.35600       71.72828       73.12398       75.00370    
   77.73109       81.85671       88.27058       115.0113    
   125.1185       135.4322       181.5640       190.9186       200.5084    
   208.8209       214.6102       218.7323       220.8087       220.8893    
   218.7560       215.6470       212.1075       208.8699       205.5042    
   203.0291       200.6989       199.2926       197.9685       194.5025    
   184.9432       176.4995       162.7130       146.1737       118.8737    
   107.6821       94.30077       86.93844       80.81067       76.00253    
   72.60348       70.50060       69.33562       69.17360       69.87634    
   70.76980       71.58556       72.45797       73.43913       74.50258    
   75.62382       76.62274       77.76642       79.21164       81.20947    
   84.14341       88.99730       96.22140       125.1185    
   134.0710       146.2214       196.7046       205.6527       215.9169    
   224.9679       231.8812       235.9002       237.6532       237.2150    
   234.5274       230.9329       227.1082       223.5792       220.1157    
   217.6913       215.4349       214.0010       212.4154       207.6987    
   198.0381       188.7732       173.9137       156.5509       127.7176    
   116.2146       102.2687       94.73372       87.82246       82.44341    
   78.61732       76.14325       74.78039       74.34890       75.22247    
   76.39120       77.30142       78.21332       79.11250       79.99812    
   80.89661       81.86767       83.01686       84.51492       86.62033    
   90.16516       95.46621       103.3700       134.0710    
   141.7977       155.7724       210.3050       220.0857       229.5810    
   239.2968       246.9024       250.9477       252.3138       251.2941    
   248.0498       243.9998       239.9355       236.1206       232.5578    
   230.1541       228.0674       226.5515       224.7273       218.7267    
   209.2974       199.0751       183.2894       165.2500       135.1108    
   123.3985       109.0225       100.9169       93.74724       88.02630    
   83.83746       81.02757       79.37492       78.66613       79.10197    
   80.17218       81.41637       82.78704       83.65070       84.46724    
   85.31353       86.25976       87.41283       88.95211       91.53731    
   95.33140       101.0369       109.5578       141.7977    
   148.2158       162.9701       222.0802       232.6146       241.2316    
   251.4862       259.2801       263.7005       264.4887       262.8235    
   259.1220       254.6580       250.3043       246.2692       242.6948    
   240.3644       238.4030       236.7837       234.7291       227.4518    
   218.3314       207.2670       190.6621       172.1578       140.9652    
   129.1407       114.3921       105.9251       98.61491       92.65147    
   88.17240       85.07188       83.15487       82.21754       82.21016    
   83.09055       84.26097       85.50027       86.82606       88.04625    
   88.83940       89.75648       90.90661       92.79195       95.53993    
   99.55699       105.6373       114.7434       148.2158    
   153.2475       168.6108       231.8407       243.0191       250.6876    
   261.3467       269.1896       273.5703       274.1233       271.8831    
   267.7121       262.7576       258.3349       254.0735       250.4573    
   248.1783       246.3162       244.6167       242.2206       233.8300    
   225.0771       213.3019       196.1021       177.2377       145.2566    
   133.4133       118.1459       109.7211       102.3739       96.26639    
   91.57139       88.23188       86.08258       84.93425       84.60390    
   85.21970       86.21964       87.40401       88.61945       89.91622    
   91.27651       92.34480       93.70928       95.74172       98.60056    
   102.8148       109.1965       118.8378       153.2475    
   158.0122       173.9635       241.2017       252.9830       261.1409    
   270.7179       278.5420       282.6797       283.1104       280.2394    
   275.5360       270.2835       265.7253       261.1927       257.6587    
   255.4142       253.6495       251.8550       248.4885       239.6185    
   231.2136       218.7776       201.0690       181.8240       149.0847    
   137.2239       121.4836       113.1240       105.7793       99.57092    
   94.69936       91.15054       88.78883       87.44273       86.92730    
   87.17139       88.04311       89.09698       90.26762       91.48864    
   92.86354       94.56519       96.38603       98.47558       101.4511    
   105.8541       112.5603       122.7141       158.0122    
   166.8460       183.7895       255.6934       269.4678       278.4348    
   287.0222       294.9798       298.9323       298.9425       295.7163    
   290.4078       284.7243       279.8177       274.9843       271.3604    
   269.0712       267.3717       265.4146       260.9374       251.3808    
   243.0914       229.6978       211.0562       190.9048       156.5532    
   144.3586       127.7566       119.2596       111.7515       105.3133    
   100.1655       96.33508       93.71367       92.14448       91.44650    
   91.43396       92.09750       93.08182       94.19898       95.44132    
   96.87183       98.85880       101.3802       103.7074       106.8769    
   111.5792       118.7991       129.7434       166.8460    
   175.8151       193.7578       269.8426       286.2027       295.9775    
   303.5139       311.6117       315.2815       314.8235       311.1188    
   305.3347       299.2274       293.8828       288.8492       285.1019    
   282.7903       281.1504       279.0181       273.3683       263.5603    
   254.9446       240.5993       221.0242       199.9447       163.9464    
   151.4090       133.9471       125.3216       117.6691       111.0227    
   105.6186       101.5208       98.64818       96.85992       95.98095    
   95.82669       96.22675       97.09174       98.17378       99.47562    
   101.1191       103.1620       105.8583       108.9810       112.3505    
   117.3723       125.1122       136.8747       175.8151    
   184.9067       203.8506       284.1411       303.1462       313.7113    
   320.1435       328.3398       331.6849       330.7375       326.4530    
   320.1937       313.7694       307.9743       302.7190       298.8938    
   296.5579       294.9725       292.6567       285.7786       276.2047    
   266.7665       251.4773       230.9672       208.9393       171.2651    
   158.3609       140.0586       131.3117       123.5284       116.6943    
   111.2755       107.2583       104.1328       101.8613       100.5264    
   100.2334       100.5243       101.2592       102.3193       103.6778    
   105.3613       107.5311       110.3384       114.1731       117.8555    
   123.2109       131.4898       144.0956       184.9067    
   194.1066       214.0503       298.5607       320.1159       331.5844    
   337.4662       345.1181       348.1013       346.6520       341.7945    
   335.0192       328.2506       322.0386       316.6157       312.7192    
   310.3552       308.8276       306.2799       298.1519       288.8195    
   278.5535       262.3256       240.8806       217.8869       178.5118    
   165.0356       146.0957       137.2326       129.3304       122.3248    
   117.1997       113.0092       109.6800       107.2010       105.4928    
   104.6498       104.8547       105.5165       106.5494       107.9180    
   109.6623       111.9399       114.8912       118.9250       123.4021    
   129.0962       137.9233       151.3977       194.1066    
   203.4073       224.3441       313.0818       335.7414       349.5479    
   355.8518       361.9087       364.4975       362.5409       357.1218    
   349.8475       342.7507       336.1145       330.5323       326.5643    
   324.1709       322.6992       319.1363       310.4818       301.3885    
   290.3027       273.1430       250.7173       226.7833       185.6870    
   171.6448       152.0642       143.0883       135.0771       128.1534    
   123.0991       118.7534       115.2340       112.5564       110.6605    
   109.4366       109.1704       109.7760       110.7962       112.1782    
   113.9775       116.3638       119.4762       123.7063       128.9857    
   135.0193       144.4054       158.7695       203.4073    
   212.7982       234.7206       327.6710       351.4012       367.5653    
   374.2680       378.6777       380.8466       378.3786       372.4146    
   364.6585       357.2532       350.1902       344.4571       340.4222    
   337.9953       336.5844       331.9569       322.7674       313.9110    
   302.0126       283.9284       260.5459       235.6291       192.7933    
   178.1903       157.9668       148.8827       140.7684       134.0970    
   128.9697       124.4861       120.7906       117.9235       115.8448    
   114.4592       113.6514       114.0682       115.0439       116.4572    
   118.3154       120.7529       124.0784       128.5374       134.5975    
   140.9743       150.9304       166.2049       212.7982    
   222.2710       245.1670       263.8925       367.0690       385.5967    
   392.6761       395.3940       397.1189       394.1459       387.6541    
   379.4463       371.6544       364.2575       358.3791       354.2806    
   351.8162       350.4509       344.7298       335.0026       326.3853    
